ilan no,Price,City,Town,Neighbourhood,Total Square of Meter,Number of room,Age of Structure,Floor of house,Number of floors,Heating,Credi Accepting
14968168,"2,550,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,135 M2,3+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun Değil
14966601,"4,050,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Kazım Karabekir Mahallesi Satılık Daire,195 M2,4+1,0 (Yeni),3,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun
14968948,"3,850,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,160 M2,3+1,4,4,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun Değil
14968538,"2,650,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Şekerpınar Mahallesi Satılık Daire,115 M2,3+1,5-10,7,3.Kat,Kombi Doğalgaz,Krediye Uygun
14968972,"4,250,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Yeşilyurt Mahallesi Satılık Daire,120 M2,3+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
14968971,"2,850,000",Kocaeli Satılık Daire,Gölcük Satılık Daire,Şirinköy Mahallesi Satılık Daire,142 M2,3+1,0 (Yeni),4,1.Kat,Yerden Isıtma,Krediye Uygun
14969393,"2,650,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,100 M2,2+1,4,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
14963937,"2,789,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Piri Reis Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),3,1.Kat,Kombi Doğalgaz,Krediye Uygun
14970450,"2,350,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Yeşilyurt Mahallesi Satılık Daire,85 M2,2+1,0 (Yeni),4,Düz Giriş (Zemin),Yerden Isıtma,Krediye Uygun
14970018,"3,700,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Yeşilyurt Mahallesi Satılık Daire,170 M2,3+1,0 (Yeni),3,Çatı Dubleks,Yerden Isıtma,Krediye Uygun
14970077,"2,700,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Yeşilyurt Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
14970045,"2,990,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Ataevler Mahallesi Satılık Daire,95 M2,2+1,5-10,3,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
14971940,"2,175,000",Kocaeli Satılık Daire,Körfez Satılık Daire,İlimtepe Mahallesi Satılık Daire,125 M2,3+1,11-15,6,2.Kat,Kombi Doğalgaz,Krediye Uygun
14970966,"3,250,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Sırasöğütler Mahallesi Satılık Daire,140 M2,4+1,5-10,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
14968171,"3,100,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Ataevler Mahallesi Satılık Daire,145 M2,3+1,5-10,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
14972964,"1,950,000",Kocaeli Satılık Daire,Gölcük Satılık Daire,Yüzbaşılar Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
14972604,"2,730,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,İstasyon Mahallesi Satılık Daire,150 M2,3+1,3,3,3.Kat,Yerden Isıtma,Krediye Uygun
14972031,"2,500,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Derbent Mahallesi Satılık Daire,85 M2,2+1,0 (Yeni),3,1.Kat,Yerden Isıtma,Krediye Uygun
14973176,"2,245,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Sırasöğütler Mahallesi Satılık Daire,105 M2,2+1,0 (Yeni),3,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
14982389,"1,900,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,İstasyon Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),3,1.Kat,Yerden Isıtma,Krediye Uygun
14972544,"2,450,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Altınkent Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),4,4.Kat,Yerden Isıtma,Krediye Uygun Değil
14982386,"1,900,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Ertuğrul Gazi Mahallesi Satılık Daire,145 M2,2+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
14953766,"3,600,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,163 M2,3+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
14982390,"2,500,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,İstasyon Mahallesi Satılık Daire,140 M2,2+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
14953769,"4,200,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,203 M2,3+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
14953954,"3,500,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,119 M2,3+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
14982388,"2,500,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Ertuğrul Gazi Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
14953768,"3,100,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Tepeköy Mahallesi Satılık Daire,127 M2,2+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
14954369,"3,750,000",Kocaeli Satılık Daire,Gebze Satılık Daire,İstasyon Mahallesi Satılık Daire,260 M2,4+2,5-10,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
14954980,"3,775,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Sahil Mahallesi Satılık Daire,160 M2,3+1,5-10,3,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun
14955522,"4,550,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,156 M2,4+1,0 (Yeni),3,1.Kat,Yerden Isıtma,Krediye Uygun
14955980,"4,600,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,177 M2,4+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
14956642,"2,500,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Karabaş Mahallesi Satılık Daire,125 M2,2+1,11-15,6,5.Kat,Kombi Doğalgaz,Krediye Uygun
14956488,"3,900,000",Kocaeli Satılık Daire,Körfez Satılık Daire,Güney Mahallesi Satılık Daire,185 M2,5+1,5-10,5,Çatı Dubleks,Kombi Doğalgaz,Bilinmiyor
14954468,"3,800,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Yeşilova Mahallesi Satılık Daire,90 M2,2+1,0 (Yeni),4,Düz Giriş (Zemin),Yerden Isıtma,Krediye Uygun
14956331,"4,100,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,184 M2,3+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
14954001,"2,790,000",Kocaeli Satılık Daire,Derince Satılık Daire,Sırrıpaşa Mahallesi Satılık Daire,155 M2,3+1,0 (Yeni),3,3.Kat,Kombi Doğalgaz,Bilinmiyor
14958792,"3,195,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Yeşilova Mahallesi Satılık Daire,137 M2,2+1,0 (Yeni),3,Çatı Dubleks,Yerden Isıtma,Krediye Uygun
14956609,"2,540,000",Kocaeli Satılık Daire,Gölcük Satılık Daire,Piyalepaşa Mahallesi Satılık Daire,135 M2,3+1,5-10,4,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun
14957434,"2,400,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Atatürk Mahallesi Satılık Daire,90 M2,2+1,0 (Yeni),4,3.Kat,Kombi Doğalgaz,Krediye Uygun
14956924,"2,300,000",Kocaeli Satılık Daire,Körfez Satılık Daire,Güney Mahallesi Satılık Daire,100 M2,2+1,3,5,1.Kat,Kombi Doğalgaz,Bilinmiyor
14957512,"3,895,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Kazım Karabekir Mahallesi Satılık Daire,200 M2,4+1,4,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
14958337,"2,725,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,130 M2,3+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
14959499,"3,100,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Yeşilyurt Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),3,Bahçe Katı,Yerden Isıtma,Krediye Uygun
14957574,"4,250,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Emek Mahallesi Satılık Daire,190 M2,3+1,0 (Yeni),4,4.Kat,Kombi Doğalgaz,Krediye Uygun
14960239,"6,600,000",Kocaeli Satılık Daire,Kandıra Satılık Daire,Çakmaklar Mahallesi Satılık Daire,165 M2,3+1,2,2,Müstakil,Sobalı,Bilinmiyor
14958872,"1,730,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Kabaoğlu Mahallesi Satılık Daire,50 M2,1+1,5-10,5,3.Kat,Merkezi (Pay Ölçer),Krediye Uygun
14962004,"3,750,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Serdar Mahallesi Satılık Daire,168 M2,3+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
14962054,"3,500,000",Kocaeli Satılık Daire,Gölcük Satılık Daire,Şehitler Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),3,Bahçe Katı,Yerden Isıtma,Krediye Uygun
14953765,"2,700,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,155 M2,3+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun Değil
14959668,"3,750,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Kocatepe Mahallesi Satılık Daire,190 M2,3+1,3,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
14959669,"3,750,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Kocatepe Mahallesi Satılık Daire,200 M2,3+1,4,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
14961393,"2,750,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Bağlarbaşı Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
14946325,"2,750,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Sarımeşe Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),3,2.Kat,Kat Kaloriferi,Krediye Uygun Değil
14947119,"2,150,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Ataevler Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),3,1.Kat,Yerden Isıtma,Bilinmiyor
14948959,"2,850,000",Kocaeli Satılık Daire,Gölcük Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
14945195,"1,325,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Akpınar Mahallesi Satılık Daire,65 M2,2+1,11-15,4,3.Kat,Merkezi (Pay Ölçer),Krediye Uygun
14951159,"1,950,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Emek Mahallesi Satılık Daire,128 M2,3+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
14947264,"2,800,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,120 M2,2+1,0 (Yeni),3,1.Kat,Kombi Doğalgaz,Krediye Uygun
14949254,"3,175,000",Kocaeli Satılık Daire,Körfez Satılık Daire,Fatih Mahallesi Satılık Daire,180 M2,4+1,11-15,3,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun
14951525,"5,250,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Yenidoğan Mahallesi Satılık Daire,248 M2,3+1,3,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
14947457,"2,690,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Erenler Mahallesi Satılık Daire,134 M2,3+1,11-15,8,Yüksek Giriş,Kombi Doğalgaz,Bilinmiyor
14946938,"2,850,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,120 M2,2+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun
14952141,"4,600,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,213 M2,4+1,0 (Yeni),3,1.Kat,Yerden Isıtma,Krediye Uygun
14952223,"2,625,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Döngel Mahallesi Satılık Daire,150 M2,2+1,4,3,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
14952261,"4,250,000",Kocaeli Satılık Daire,Körfez Satılık Daire,Fatih Mahallesi Satılık Daire,187 M2,4+1,5-10,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
14951163,"2,970,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Kazım Karabekir Mahallesi Satılık Daire,160 M2,3+1,5-10,4,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun
14952222,"3,400,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Yeşilyurt Mahallesi Satılık Daire,145 M2,3+1,0 (Yeni),4,3.Kat,Kombi Doğalgaz,Krediye Uygun
14952260,"3,500,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),3,1.Kat,Yerden Isıtma,Krediye Uygun
14952766,"2,275,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Sırasöğütler Mahallesi Satılık Daire,90 M2,2+1,0 (Yeni),3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
14952307,"4,100,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,172 M2,3+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
14952290,"2,100,000",Kocaeli Satılık Daire,Gölcük Satılık Daire,Değirmendere Merkez Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
14953006,"2,175,000",Kocaeli Satılık Daire,Körfez Satılık Daire,Kirazlıyalı Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,5,1.Kat,Klimalı,Krediye Uygun Değil
14952767,"2,600,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Cami Mahallesi Satılık Daire,95 M2,2+1,16-20,4,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
14953762,"4,350,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,210 M2,3+1,0 (Yeni),5,5.Kat,Yerden Isıtma,Krediye Uygun Değil
14953755,"1,585,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Mimar Sinan Mahallesi Satılık Daire,85 M2,2+1,5-10,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
14953493,"2,850,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Serdar Mahallesi Satılık Daire,160 M2,3+1,5-10,3,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
14953093,"1,825,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Özgürlük Mahallesi Satılık Daire,85 M2,2+1,5-10,3,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
14953761,"3,800,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),5,1.Kat,Yerden Isıtma,Krediye Uygun
14934822,"2,260,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,İnönü Mahallesi Satılık Daire,100 M2,2+1,5-10,4,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
14953109,"1,995,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Ertuğrul Gazi Mahallesi Satılık Daire,93 M2,3+1,2,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
14944458,"4,950,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,213 M2,4+1,0 (Yeni),4,Düz Giriş (Zemin),Yerden Isıtma,Krediye Uygun Değil
14934827,"1,875,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,İnönü Mahallesi Satılık Daire,110 M2,2+1,2,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
14953760,"2,700,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Ataevler Mahallesi Satılık Daire,155 M2,2+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
14934833,"2,400,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Mimar Sinan Mahallesi Satılık Daire,125 M2,3+1,0 (Yeni),4,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
14934845,"2,390,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Mimar Sinan Mahallesi Satılık Daire,80 M2,2+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun
14934838,"2,680,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,İnönü Mahallesi Satılık Daire,130 M2,3+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun
14934835,"2,445,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Özgürlük Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),4,1.Kat,Kombi Doğalgaz,Krediye Uygun
14934851,"2,850,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Ulus Mahallesi Satılık Daire,120 M2,3+1,0 (Yeni),4,1.Kat,Kombi Doğalgaz,Krediye Uygun
14934914,"3,150,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Veliahmet Mahallesi Satılık Daire,115 M2,2+1,5-10,7,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
14935788,"3,500,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Yeşilova Mahallesi Satılık Daire,200 M2,4+1,11-15,3,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
14935791,"2,450,000",Kocaeli Satılık Daire,Derince Satılık Daire,Fatih Sultan Mahallesi Satılık Daire,125 M2,2+1,2,3,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil
14937709,"2,400,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Yeşilyurt Mahallesi Satılık Daire,85 M2,2+1,0 (Yeni),3,1.Kat,Yerden Isıtma,Krediye Uygun
14936778,"1,415,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Körfez Mahallesi Satılık Daire,140 M2,3+1,11-15,5,1.Kat,Kombi Doğalgaz,Krediye Uygun
14936031,"2,060,000",Kocaeli Satılık Daire,Derince Satılık Daire,Çenedağ Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
14934848,"2,720,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Akse Mahallesi Satılık Daire,135 M2,3+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun
14939733,"3,290,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Paşadağ Mahallesi Satılık Daire,130 M2,3+0,0 (Yeni),4,2.Kat,Yerden Isıtma,Krediye Uygun
14936775,"1,895,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,95 M2,1+1,5-10,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
14939884,"4,240,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Paşadağ Mahallesi Satılık Daire,180 M2,4+1,0 (Yeni),4,Çatı Katı,Yerden Isıtma,Krediye Uygun
14937607,"2,590,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,130 M2,3+1,4,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
14941301,"1,000,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Kozluk Mahallesi Satılık Daire,105 M2,2+1,21 Ve Üzeri,6,5.Kat,Sobalı,Krediye Uygun
14935092,"3,150,000",Kocaeli Satılık Daire,Körfez Satılık Daire,İlimtepe Mahallesi Satılık Daire,135 M2,3+1,16-20,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
14940807,"2,750,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Bağlarbaşı Mahallesi Satılık Daire,130 M2,2+1,5-10,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
14940812,"4,100,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Piri Reis Mahallesi Satılık Daire,190 M2,3+1,4,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
14942841,"4,050,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Kirazpınar Mahallesi Satılık Daire,130 M2,3+1,3,18,7.Kat,Merkezi Doğalgaz,Krediye Uygun
14942278,"2,450,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,135 M2,3+1,4,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
14941926,"2,550,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Paşadağ Mahallesi Satılık Daire,95 M2,2+1,5-10,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
14941478,"2,550,000",Kocaeli Satılık Daire,Gölcük Satılık Daire,İpek Yolu Mahallesi Satılık Daire,175 M2,4+1,5-10,3,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
14953763,"2,550,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Ertuğrul Gazi Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
14963656,"2,575,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Kozluk Mahallesi Satılık Daire,105 M2,2+1,5-10,5,1.Kat,Kombi Doğalgaz,Krediye Uygun
14940585,"3,250,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Barış Mahallesi Satılık Daire,115 M2,3+1,21 Ve Üzeri,9,9.Kat,Kombi Doğalgaz,Krediye Uygun
14943949,"2,050,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Erenler Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,14,2.Kat,Kombi Doğalgaz,Krediye Uygun
14934821,"2,750,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Özgürlük Mahallesi Satılık Daire,125 M2,3+1,0 (Yeni),4,1.Kat,Kombi Doğalgaz,Krediye Uygun
14962176,"2,975,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Paşadağ Mahallesi Satılık Daire,90 M2,2+1,2,4,3.Kat,Yerden Isıtma,Krediye Uygun
14925277,"3,850,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Tatlıkuyu Mahallesi Satılık Daire,200 M2,4+1,5-10,5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
14925283,"2,490,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Mevlana Mahallesi Satılık Daire,110 M2,2+1,5-10,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
14925630,"1,050,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Özgürlük Mahallesi Satılık Daire,120 M2,1.5+1,21 Ve Üzeri,3,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
14925950,"3,600,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Körfez Mahallesi Satılık Daire,170 M2,3+1,0 (Yeni),2,2.Kat,Kombi Doğalgaz,Krediye Uygun
14930495,"1,450,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Yeni Mahallesi Satılık Daire,90 M2,2+1,5-10,6,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun Değil
14929930,"2,575,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Atatürk Mahallesi Satılık Daire,120 M2,2+1,0 (Yeni),4,4.Kat,Kombi Doğalgaz,Krediye Uygun
14943356,"2,489,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Kazım Karabekir Mahallesi Satılık Daire,95 M2,2+1,5-10,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
14930496,"1,390,000",Kocaeli Satılık Daire,Körfez Satılık Daire,17 Ağustos Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,2,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
14930499,"1,790,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Yeni Mahallesi Satılık Daire,100 M2,2+1,5-10,6,5.Kat,Kombi Doğalgaz,Krediye Uygun Değil
14931215,"2,600,000",Kocaeli Satılık Daire,Körfez Satılık Daire,Yavuz Sultan Selim Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),3,1.Kat,Kombi Doğalgaz,Krediye Uygun
14925754,"3,650,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Özgürlük Mahallesi Satılık Daire,163 M2,3+1,0 (Yeni),4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
14930500,"1,450,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Yeni Mahallesi Satılık Daire,100 M2,1+1,5-10,6,6.Kat,Kombi Doğalgaz,Krediye Uygun Değil
14933966,"2,300,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Yeşilova Mahallesi Satılık Daire,50 M2,1+1,0 (Yeni),5,5.Kat,Yerden Isıtma,Krediye Uygun
14930291,"13,500,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Tatlıkuyu Mahallesi Satılık Daire,198 M2,5+1,11-15,5,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
14932396,"3,500,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Körfez Mahallesi Satılık Daire,160 M2,3+1,21 Ve Üzeri,6,4.Kat,Kombi Doğalgaz,Krediye Uygun
14933124,"4,900,000",Kocaeli Satılık Daire,Karamürsel Satılık Daire,4 Temmuz Mahallesi Satılık Daire,130 M2,3+1,5-10,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
14934006,"3,150,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Özgürlük Mahallesi Satılık Daire,125 M2,3+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun
14934795,"2,590,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Özgürlük Mahallesi Satılık Daire,115 M2,3+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun
14934311,"2,890,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Nenehatun Mahallesi Satılık Daire,140 M2,3+1,11-15,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
